uuid,subject,has_image,image,golden_answer,problem_statement,model_response,evaluation_reason,eval
c2d80e7a-26ff-46c4-a9ac-1d3f772e77ab,precalculus_review,False,,The final answer: $x=\frac{\pi}{8}+\frac{\pi\cdot k}{4}$,Solve $\left(\sin(x)\right)^{10} + \left(\cos(x)\right)^{10} = \frac{ 29 }{ 16 } \cdot \left(\cos(2 \cdot x)\right)^4$.,,,
c3062353-e56a-4397-bc22-1ea7e9e7fc72,differential_calc,False,,"The final answer: $P(0.8351,0.6974)$","Where is the parabola $y = x^2$ closest to the point $(2,0)$?",,,
c37c3f43-24ad-4906-a400-c14ace455f14,multivariable_calculus,False,,The final answer: $\frac{80}{\sqrt{3}}$,Use Lagrange multipliers to find the maximum volume of a rectangular box that can be inscribed in the ellipsoid $\frac{ x^2 }{ 9 } + \frac{ y^2 }{ 25 } + \frac{ z^2 }{ 4 } = 1$.,,,
c38d8b60-f7e8-433d-ac1c-3d3adc457a9b,sequences_series,False,,"$a_{1}$ = $1$ , $a_{2}$ = $3$ , $a_{3}$ = $4$ , $a_{4}$ = $5$ , $a_{5}$ = $6$ , $a_{6}$ = $7$ $a_{n}$ = $n+1$ for $n \ge 2$","Give the first six terms of the sequence and then give the $n$th term.

1. $a_{1} = 1$
2. $a_{2} = 3$

$a_{n+1} = 3 \cdot a_{n} - 2 \cdot n - 1$ for $n \ge 2$",,,
c3b0d303-3a1c-431d-9b8e-84e4d9d8a53e,differential_calc,False,,The final answer: $g'(x)=(a+b)^2+c\cdot x-(a+b+c+d)$,"Given $g(x) = \frac{ 1 }{ 3 } \cdot (a+b) \cdot x^3 + \frac{ 1 }{ 2 } \cdot (a+b+c) \cdot x^2 - (a+b+c+d) \cdot x + a \cdot b \cdot c \cdot d$, simplify the derivative of $g(x)$ if $x^2 + x = a + b$.",,,
c57070ee-de68-4104-beda-984585448856,differential_calc,False,,"1. The point(s) where local maxima occur: $P(0,108)$
2. The point(s) where local minima occur: $P(-2,0)$","For the function $y = (3 - x)^3 \cdot (x + 2)^2$ specify the points where local maxima and minima of $y$ occur.

1. The point(s) where local maxima occur
2. The point(s) where local minima occur",,,
c57bcca2-8fe0-433f-98b9-bd31a9a66e49,integral_calc,False,,"$\int \frac{ 4 }{ \cos(-3 \cdot x)^3 \cdot \sin(-3 \cdot x)^2 } \, dx$ = $C+\frac{4}{3}\cdot\left(\frac{3}{4}\cdot\ln\left(\left|1+\sin(3\cdot x)\right|\right)-\frac{1}{2\cdot\left(\left(\sin(3\cdot x)\right)^2-1\right)}\cdot\sin(3\cdot x)-\frac{3}{4}\cdot\ln\left(\left|\sin(3\cdot x)-1\right|\right)-\frac{1}{\sin(3\cdot x)}\right)$","Solve the integral:
$$
\int \frac{ 4 }{ \cos(-3 \cdot x)^3 \cdot \sin(-3 \cdot x)^2 } \, dx
$$",,,
c600dd96-8ec6-4564-8cfc-0dcecb9d1084,integral_calc,False,,"$2 \cdot \int \sin(-2 \cdot x)^5 \cdot \cos(2 \cdot x)^2 \, dx$ = $C+\frac{1}{3}\cdot\left(\cos(2\cdot x)\right)^3+\frac{1}{7}\cdot\left(\cos(2\cdot x)\right)^7-\frac{2}{5}\cdot\left(\cos(2\cdot x)\right)^5$","Solve the integral:
$$
2 \cdot \int \sin(-2 \cdot x)^5 \cdot \cos(2 \cdot x)^2 \, dx
$$",,,
c6544023-d8e0-45df-9798-832448bac8aa,sequences_series,False,,The Fourier series is: $\sum_{n=1}^\infty\left(\frac{\sin\left((2\cdot n-1)\cdot x\right)}{2\cdot n-1}\right)$,"Find the Fourier expansion of this function:
$$
f(x) = \begin{cases} -\frac{ \pi }{ 4 }, & -\pi \le x < 0 \\ \frac{ \pi }{ 4 }, & 0 \le x \le \pi \end{cases}
$$
at $(-\pi, \pi)$.",,,
c65eeba7-8616-499c-97b1-31abc7253b2d,sequences_series,False,,The final answer: $\sum_{k=1}^\infty\left((-1)^k\cdot\frac{(2\cdot k-1)\cdot x^{2\cdot k-2}}{(2\cdot k+1)!}\right)$,Find the Taylor series of $f'(x)$ about $a=0$ if $f(x) = \frac{ \sin(x) - x }{ x^2 }$. Use sigma notation in the final answer.,,,
c6e74489-488e-4d9a-8ad5-45abc3c647e9,sequences_series,False,,"1. $f(x)$ = $\sum_{n=0}^\infty\left(x^2\cdot\left(-(x-2)^2\right)^n\right)$
2. $I$ = $(1,3)$","Given that $\frac{ 1 }{ 1-x } = \sum_{n=0}^\infty \left(x^n\right)$ with convergence in $(-1,1)$, find the power series for the function with the given center $a$, and identify its interval of convergence:

1. $f(x) = \frac{ x^2 }{ 5-4 \cdot x+x^2 }$; $a=2$.",,,
c724aa02-d543-4850-97d9-517c1f1eeb74,differential_calc,False,,"1. $-9.8490000$ m/sec.
2. $-9.7510000$ m/sec.
3. $-9.8049000$ m/sec.
4. $-9.7951000$ m/sec.","A rocket shot into the air that then returns to Earth. The height of the rocket in meters is given by $h(t) = 600 + 78.4 \cdot t - 4.9 \cdot t^2$, where $t$ is measured in seconds. Compute the average velocity of the rocket over the given time intervals. Round your answer to eight significant digits.

1. $[9,9.01]$
2. $[8.99,9]$
3. $[9,9.001]$
4. $[8.999,9]$",,,
c7fcefca-8951-42f5-99b4-83026cbb571f,algebra,False,,The final answer: $-i$,"Perform the indicated operation and express the result as a simplified complex number:

$i^{15}$",,,
c80d8185-edc4-4a44-9e58-dcab9d666178,differential_calc,False,,"1. Local Maximum(s) $P\left(\frac{3}{2},\frac{\pi}{4}\right)$;
2. Local Minimum(s) $P(1,0)$, $P(2,0)$.","Find any local extrema for $s = \left| \arctan\left(4 \cdot x^2 - 12 \cdot x + 8\right) \right|$.

Submit as your final answer:
1. The point(s), where the function has local maximum(s);
2. The point(s), where the function has local minimum(s).",,,
c890e92c-0ebd-42a5-a3d3-fce40464ed16,precalculus_review,False,,$\frac{ d }{d x}\left(\log_{x}(a)\right)$ = $\frac{-\ln(a)}{x\cdot\left(\ln(x)\right)^2}$,"Calculate the derivative $\frac{ d }{d x}\left(\log_{x}(a)\right)$ for $x > 0$, $a > 0$, $x \ne 1$, $a \ne 1$.",,,
c89d463c-5220-451b-80db-0200a72cbdcb,sequences_series,False,,"1. The center of convergence is $\frac{1}{3}$.
2. The radius of convergence is $\frac{4}{3}$.","Consider the power series $\sum_{k=0}^\infty \frac{ (1-3 \cdot x)^k }{ 4^k \cdot \sqrt{k+1} }$.

1. Find the center of convergence of the series.
2. Find the radius of convergence of the series.",,,
c89f34ab-0533-4173-aba0-76f2b2800224,algebra,False,,"Solution in the interval form: $\left(-\infty,\ -1\right] \cup \left[3,\ \infty\right)$

*Note: enter an interval or union of intervals. If there is no solution, leave empty or enter ""none"".*","Solve the following inequality: $-5 x^2 + 10 x + 15 \le 0$.

Express your answer in the interval form.",,,
c8c08145-397a-4331-8934-956d0e39af2d,sequences_series,False,,The final answer: $\left(1-\frac{3}{2}\right)+\left(1-\frac{3}{2}\cdot\frac{1}{2}\right)\cdot x+\left(1-\frac{3}{2}\cdot\frac{1}{2^2}\right)\cdot x^2+\left(1-\frac{3}{2}\cdot\frac{1}{2^3}\right)\cdot x^3+\cdots$,"Determine the Taylor series for $f(x) = \frac{ 2 \cdot x - 1 }{ x^2 - 3 \cdot x + 2 }$, centered at $x_{0} = 0$. Write out the sum of the first four non-zero terms, followed by dots.",,,
c8dc16e5-519c-4ebe-9432-d1f13b782008,algebra,False,,Inverse function: $g(x)=\frac{9}{5}\cdot y+32$,"To convert from $x$ degrees Fahrenheit to $y$ degrees Celsius, we use the formula $f(x) = \frac{ 5 }{ 9 } \cdot (x-32)$. Find the inverse function, if it exists. If it doesn't exist, write $\text{None}$.",,,
c9256ca7-b498-433f-975c-11aa311ca307,precalculus_review,False,,"The real zeros are $-2$, $-\frac{1}{3}$, $\frac{5}{3}$","Use the Rational Zero Theorem to find all real zeros of the following polynomial:

$p(x) = 9 \cdot x^3 + 6 \cdot x^2 - 29 \cdot x - 10$",,,
c9286655-d7f7-45da-a36c-6736332eca0d,integral_calc,False,,"$3 \cdot \int \frac{ \cos(3 \cdot x)^4 }{ \sin(3 \cdot x)^3 } \, dx$ = $C+\frac{3}{4}\cdot\ln\left(\frac{1+\cos(3\cdot x)}{1-\cos(3\cdot x)}\right)-\frac{\left(\cos(3\cdot x)\right)^3}{2-2\cdot\left(\cos(3\cdot x)\right)^2}-\frac{3}{2}\cdot\cos(3\cdot x)$","Compute the integral:
$$
3 \cdot \int \frac{ \cos(3 \cdot x)^4 }{ \sin(3 \cdot x)^3 } \, dx
$$",,,
c93e2665-a4ed-40fb-85e2-4c28ad0dced4,sequences_series,False,,$\sum_{n=2}^\infty\frac{ n \cdot (n-1) }{ 2^n }$ = $4$,Evaluate $\sum_{n=2}^\infty\frac{ n \cdot (n-1) }{ 2^n }$ as $f''\left(\frac{ 1 }{ 2 }\right)$ where $f(x) = \sum_{n=0}^\infty x^n$.,,,
c9dd4213-29b4-46b3-86dd-b34b06ed004a,precalculus_review,False,,The final answer: $x_1=2 \land x_2=\frac{1}{2}$,Find the zeros of $f(x) = (2 - x)^4 + (2 \cdot x - 1)^4 - (x + 1)^4$.,,,
c9e88bba-f8b2-49e6-8c20-2bb176663e89,sequences_series,False,,"1. $\ln\left(1+\frac{ x }{ 5 }\right)$ = $\frac{x}{5}-\frac{x^2}{5^2\cdot2}+\frac{x^3}{5^3\cdot3}-\frac{x^4}{5^4\cdot4}+\frac{x^5}{5^5\cdot5}-\frac{x^6}{5^6\cdot6}+\frac{x^7}{5^7\cdot7}-\frac{x^8}{5^8\cdot8}+\frac{x^9}{5^9\cdot9}$
2. Accuracy is not more than $\frac{1}{10\cdot5^{10}}$","Using the Taylor formula, decompose the function $f(x) = \ln\left(1+\frac{ x }{ 5 }\right)$ in powers of the variable $x$ on the segment $[0,1]$. Use the first nine terms.

Then estimate the accuracy obtained by dropping an additional term after the first nine terms.",,,
c9fab8b1-59aa-4e6f-9428-ef2aa6679b28,algebra,False,,"Student tickets: $500$ Children tickets: $225$  
Adult tickets: $450$","A local band sells out for their concert. They sell all 1175 tickets for a total purse of $28,112.5. The tickets were priced at $20 for student tickets, $22.5 for children, and $29 for adult tickets. If the band sold twice as many adult as children tickets, how many of each type was sold?",,,
ca5b0525-4e4c-4698-8367-146ba9ca18e3,algebra,False,,Luna bowled $7$ games.,"Luna is going bowling. Shoe rental costs $3 and the lane costs $2 per game. If Luna paid a total of $17, how many games did she bowl?",,,
ca5ffe7c-f495-43dc-a653-de477cabc185,sequences_series,False,,$R$ = $\frac{e^2}{4}$,"Find the radius of convergence of the series:
$$
\sum_{n=1}^\infty \left(\frac{ \left((2 \cdot n)!\right) \cdot x^n }{ n^{2 \cdot n} }\right)
$$",,,
ca6b1413-d76d-4992-89ed-aaad88dc94ef,multivariable_calculus,False,,The final answer: $L=\frac{1}{7}$,"Evaluate $L=\lim_{P(x,y) \to P(m+n,m-n)}\left(\frac{ x^2-m \cdot x-x \cdot y+m \cdot y-2 \cdot n \cdot x+2 \cdot m \cdot n }{ x \cdot y-n \cdot x-y^2-n \cdot y+2 \cdot n^2 }\right)$, given $m-2 \cdot n=7 \cdot n$",,,
cac53af9-3149-4ea9-b0c9-13b6a9d9a18f,algebra,False,,"By the Rational Zero Theorem, possible solutions occur at values $-\frac{1}{2}$, $-\frac{3}{4}$, $1$, $-1$, $2$, $-2$, $3$, $-3$, $\frac{ 1 }{ 2 }$, $\frac{ 3 }{ 2 }$, $-\frac{ 3 }{ 2 }$, $\frac{ 1 }{ 4 }$, $-\frac{ 1 }{ 4 }$, $\frac{ 3 }{ 4 }$, $\frac{ 1 }{ 8 }$, $-\frac{ 1 }{ 8 }$, $\frac{ 3 }{ 8 }$, $-\frac{ 3 }{ 8 }$, $6$, $-6$. (Be sure to submit each possibility only once; hint: there are 20 unique possibilities by RZT).
$x$ = $-\frac{1}{2}$, $-\frac{3}{4}$, $1$, $-1$, $2$, $-2$, $3$, $-3$, $\frac{ 1 }{ 2 }$, $\frac{ 3 }{ 2 }$, $-\frac{ 3 }{ 2 }$, $\frac{ 1 }{ 4 }$, $-\frac{ 1 }{ 4 }$, $\frac{ 3 }{ 4 }$, $\frac{ 1 }{ 8 }$, $-\frac{ 1 }{ 8 }$, $\frac{ 3 }{ 8 }$, $-\frac{ 3 }{ 8 }$, $6$, $-6$",Use the Rational Zero Theorem to find the real solution(s) for the equation: $8 \cdot x^4 + 26 \cdot x^3 + 39 \cdot x^2 + 26 \cdot x + 6 = 0$,,,
cb4f082e-28c9-4e3d-bc92-12d111f5c953,sequences_series,False,,The final answer: $0.1948$,"Compute $\int_{0}^{\frac{ 1 }{ 5 }} e^{-2 \cdot x^2} \, dx$ with accuracy $0.00001$.",,,
cb72c058-1dd3-47a6-bf34-25ab75f7a436,integral_calc,False,,"$\int \frac{ 4 \cdot x^2+25 \cdot x+7 }{ \sqrt{x^2+8 \cdot x} } \, dx$ = $(2\cdot x+1)\cdot\sqrt{x^2+8\cdot x}+3\cdot\ln\left(\left|x+4+\sqrt{x^2+8\cdot x}\right|\right)+C$","Find the integral:
$$
\int \frac{ 4 \cdot x^2+25 \cdot x+7 }{ \sqrt{x^2+8 \cdot x} } \, dx
$$",,,
cbb4b10b-ecb3-497b-8a66-81c54a1d265a,precalculus_review,False,,"$\int_{\frac{ -\pi }{ 3 }}^{\frac{ \pi }{ 3 }} \sqrt{\left(\sec(x)\right)^2-1} \, dx$ = $0$","Evaluate the definite integral. Express answer in exact form whenever possible:
$$
\int_{\frac{ -\pi }{ 3 }}^{\frac{ \pi }{ 3 }} \sqrt{\left(\sec(x)\right)^2-1} \, dx
$$",,,
cc16099c-195d-4735-9d83-0b18f8f27a27,sequences_series,False,,The final answer: $840\cdot(1.1)^3\cdot\frac{(0.1)^4}{4!}$,Find a “reasonable” upper-bound on the error in approximating $f(x) = x^7$ by its 3rd order Taylor polynomial $P_{3}(x)$ about $a = -1$ valid for all values of $x$ such that $|x + 1| \leq 0.1$.,,,
cc733108-05a4-4478-9f32-0eea85157535,integral_calc,False,,Volume = $\pi\cdot\frac{25}{3}$,Compute the volume of the solid formed by rotating about the x-axis the area bounded by the axes and the parabola $x^{\frac{ 1 }{ 2 }}+y^{\frac{ 1 }{ 2 }}=5^{\frac{ 1 }{ 2 }}$.,,,
cc73f597-71ca-49bd-8bc4-62c5b0c48753,differential_calc,False,,"1. The domain (in interval notation) $(-1\cdot\infty,\infty)$
2. Vertical asymptotes None
3. Horizontal asymptotes $y=-\frac{\pi}{2}$
4. Slant asymptotes None
5. Intervals where the function is increasing $(-\infty,0)$, $(0,\infty)$
6. Intervals where the function is decreasing $(-\infty,0)$, $(0,\infty)$
7. Intervals where the function is concave up $(-\infty,0)$
8. Intervals where the function is concave down None
9. Points of inflection None","Make full curve sketching of $y = \arcsin\left(\frac{ 1-3 \cdot x^2 }{ 1+3 \cdot x^2 }\right)$. Submit as your final answer:

1. The domain (in interval notation)
2. Vertical asymptotes
3. Horizontal asymptotes
4. Slant asymptotes
5. Intervals where the function is increasing
6. Intervals where the function is decreasing
7. Intervals where the function is concave up
8. Intervals where the function is concave down
9. Points of inflection",,,
cc752972-ff6b-4b03-8a40-722afdd8bb50,multivariable_calculus,False,,"1. The function $f(x,y)$ has Relative Minimum(s) at None with the value(s) None
2. The function $f(x,y)$ has Relative Maximum(s) at None with the value(s) None
3. The function $f(x,y)$ has a Saddle Point(s) at $P(2,-2)$, $P(2,2)$","Determine the coordinates, if any, for which $f(x,y) = x^3 - 3 \cdot x \cdot y^2 + 6 \cdot y^2 - 8$ has 

1. a Relative Minimum(s)
2. a Relative Maximum(s)
3. a Saddle Point(s)

If a Relative Minimum or Maximum, find the Minimum or Maximum value. If none, enter None.",,,
ccfa5962-71e5-4955-bc2d-c91098f2cd13,integral_calc,False,,"$\int \frac{ 20 \cdot \cos(-10 \cdot x)^3 }{ 21 \cdot \sin(-10 \cdot x)^7 } \, dx$ = $C+\frac{1}{21}\cdot\left(\frac{1}{2}\cdot\left(\cot(10\cdot x)\right)^4+\frac{1}{3}\cdot\left(\cot(10\cdot x)\right)^6\right)$","Solve the integral:
$$
\int \frac{ 20 \cdot \cos(-10 \cdot x)^3 }{ 21 \cdot \sin(-10 \cdot x)^7 } \, dx
$$",,,
cd1538cc-ca04-4235-819e-b0d2b3542eb2,algebra,False,,The final answer: $31.8$,"The unit price of an item affects its supply and demand. That is, if the unit price goes up, the demand for the item will usually decrease. For example, a local newspaper currently has $84\ 000$ subscribers at a quarterly charge of $\$30$. Market research has suggested that if the owners raise the price to $\$32$, they would lose $5000$ subscribers. Assuming that subscriptions are linearly related to the price, what price should the newspaper charge for a quarterly subscription to maximize their revenue?",,,
cdfb4e3a-81b3-4b5e-84f0-0e48d5898fe4,sequences_series,False,,$P_{5}$ = $x-\frac{1}{2}\cdot x^5$,Find the Taylor polynomial $P_{5}$ for the function $f(x) = x \cdot \cos\left(x^2\right)$.,,,
ce47631d-a24b-4d1b-8f75-aeaf64f9da34,integral_calc,False,,"$-\int \frac{ 1 }{ \cos(x)^3 \cdot \sin(x)^2 } \, dx$ = $C+\frac{\sin(x)}{2\cdot\left(\left(\sin(x)\right)^2-1\right)}+\frac{3}{4}\cdot\ln\left(\left|\sin(x)-1\right|\right)+\frac{1}{\sin(x)}-\frac{3}{4}\cdot\ln\left(\left|1+\sin(x)\right|\right)$","Solve the integral:
$$
-\int \frac{ 1 }{ \cos(x)^3 \cdot \sin(x)^2 } \, dx
$$",,,
ce5fb045-4688-4338-8225-f0a5c9b38ee2,sequences_series,False,,The Fourier series is: $e^{-2\cdot x}=\frac{\left(e^{4\cdot\pi}-e^{-4\cdot\pi}\right)}{\pi}\cdot\left(\frac{1}{8}+\sum_{n=1}^\infty\frac{(-1)^n\cdot\left(4\cdot\cos(n\cdot x)+n\cdot\sin(n\cdot x)\right)}{16+n^2}\right)$,"Find the Fourier series of the function $\psi(x) = e^{-2 \cdot x}$ in the interval $(-2 \cdot \pi, 2 \cdot \pi)$.",,,
ce91d092-7d61-4244-85a6-f8d040bb6264,precalculus_review,False,,The final answer: $x=145$,Find zeros of $f(x) = \sqrt{2 \cdot x - 1} - \sqrt{x - 1} - 5$,,,
ce97eb96-8d97-4889-97b8-deb2bb3023a4,algebra,False,,The rational function satisfying the given conditions is $f(x)=\frac{72\cdot(x-1)\cdot(x+1)}{(x+6)\cdot(x-6)}$,"Write an expression for a rational function with the given characteristics:

1. vertical asymptotes $x=-6$ and $x=6$,
2. x-intercepts at $P(1,0)$ and $P(-1,0)$,
3. y-intercept at $P(0,2)$.",,,
ceae34e5-3a64-44a0-95c9-a2e5f16fe8ae,integral_calc,False,,Area: $\frac{\left(8\cdot\sqrt{3}-4\right)\cdot\sqrt{2}}{3}$,"Find the area of the figure enclosed between the curves $y = 4 \cdot x^2$, $y = \frac{ x^2 }{ 3 }$, and $y = 2$.",,,
cf789d84-24bd-45fa-89da-772ce496d1d0,multivariable_calculus,False,,$\theta$ = $2.84$,"Find the measure of the angle $\theta$ between the three-dimensional vectors $\vec{a}$ and $\vec{b}$, expressed in radians rounded to two decimal places, if it is not possible to express it exactly.

Given:
$\vec{a} = 3 \cdot \vec{i} - \vec{j} - 2 \cdot \vec{k}$
$\vec{b} = \vec{v} - \vec{w}$, where $\vec{v} = 2 \cdot \vec{i} + \vec{j} + 4 \cdot \vec{k}$ and $\vec{w} = 6 \cdot \vec{i} + \vec{j} + 2 \cdot \vec{k}$",,,
cfeeda2e-b0df-47fc-89b0-3f8cb8938309,integral_calc,False,,The final answer: $\left(\frac{3}{2}\cdot x^2\cdot\ln(4\cdot x+1)-\frac{3\cdot x^2}{4}+\frac{3\cdot x}{8}-\frac{3}{32}\cdot\ln\left(x+\frac{1}{4}\right)\right)-\left(\frac{3}{2}\cdot x^2\cdot\ln(x)-\left(C+\frac{3}{4}\cdot x^2\right)\right)$,"Evaluate the integral:
$$
I = \int 3 \cdot x \cdot \ln\left(4 + \frac{ 1 }{ x } \right) \, dx
$$",,,
cfef8ba8-ebc2-4ce0-a35f-c900e2bf8c99,sequences_series,False,,$\sum_{n=1}^\infty\left(a_{n}\right)$ = $f(1)-f(2)$,"A general telescoping series is one in which all but the first few terms cancel out after summing a given number of successive terms.

Let $a_{n} = f(n) - 2 \cdot f(n+1) + f(n+2)$, in which $f(n)$ -> 0 as $n$ -> $\infty$. Find $\sum_{n=1}^\infty\left(a_{n}\right)$.",,,
d0331d53-4efd-46ce-a9d3-d10570408bd7,precalculus_review,False,,The final answer: $z_1=2+i \lor z_1=-1+i$,Solve $z^2 - (2 \cdot i + 1) \cdot z - (3 - i) = 0$.,,,
d0e2146e-63e1-4b1d-8f2c-6c0c62ab256f,multivariable_calculus,False,,The final answer: $\frac{25\cdot\sqrt{5}-33}{15}$,"Calculate the double integral:
$$
\int\int_{R}{\left(x \cdot y \cdot \sqrt{x^2+y^2}\right) d A}
$$
where $R=\left\{(x,y)|0 \le x \le 1,0 \le y \le 2\right\}$.",,,
d1263456-584b-4e04-be1c-20da3101099e,sequences_series,False,,The Fourier series is: $e^{-x}=\frac{e^\pi-e^{-\pi}}{2\cdot\pi}\cdot\left(\frac{1}{2}+\sum_{n=1}^\infty\left(\frac{(-1)^n}{1+n^2}\cdot\left(\cos(n\cdot x)+n\cdot\sin(n\cdot x)\right)\right)\right)$,"Find the Fourier series of the function $\psi(x) = e^{-x}$ in the interval $(-\pi,\pi)$.",,,
d12b5094-3b3b-454d-a3b5-4b488eeee7c8,sequences_series,False,,$\sum_{n=1}^\infty \left(\frac{ 1 }{ (x-3)^{2 \cdot n-1} }-\frac{ 1 }{ (x-2)^{2 \cdot n-1} }\right)$ = $\frac{x-3}{(x-3)^2-1}-\frac{x-2}{(x-2)^2-1}$,Express the series $\sum_{n=1}^\infty \left(\frac{ 1 }{ (x-3)^{2 \cdot n-1} }-\frac{ 1 }{ (x-2)^{2 \cdot n-1} }\right)$ as a rational function.,,,
d1429fff-1216-40ad-8946-3dd3a5f2e620,multivariable_calculus,False,,The equations are: $2\cdot x+y-5=0 \lor 2\cdot x+y+5=0 \lor 2\cdot x-y-5=0 \lor 2\cdot x-y+5=0$,"Find the equations of the common tangent lines to the following ellipses:

1. $rac{ x^2 }{ 6 } + y^2 = 1$  
2. $rac{ x^2 }{ 4 } + rac{ y^2 }{ 9 } = 1$",,,
d154f14e-4cc7-40dd-ae67-66d209b8bf88,integral_calc,False,,Answer is: $\frac{1}{32}\cdot x-\frac{1}{32}\cdot\frac{1}{20}\cdot\sin(20\cdot x)-\frac{1}{8}\cdot\frac{1}{10}\cdot\frac{1}{3}\cdot\sin(10\cdot x)^3+\frac{1}{128}\cdot x-\frac{1}{128}\cdot\frac{1}{40}\cdot\sin(40\cdot x)+C$,"Compute the integral:
$$
\int \sin(5 \cdot x)^6 \cdot \cos(5 \cdot x)^2 \, dx
$$",,,
d16d84d7-3932-44f0-89ff-521caa493041,precalculus_review,False,,Part (a): $\sin\left(\theta\right)^2=\frac{1}{2}\cdot\left(1-\cos\left(2\cdot\theta\right)\right)$ Part (b): $\cos\left(\theta\right)^2=\frac{1}{2}\cdot\left(1+\cos\left(2\cdot\theta\right)\right)$,"Recall the following double-angle formulas:

1. $\sin\left(2 \cdot \theta\right) = 2 \cdot \sin\left(\theta\right) \cdot \cos\left(\theta\right)$
2. $\cos\left(2 \cdot \theta\right) = 2 \cdot \cos\left(\theta\right)^2 - 1$
3. $\cos\left(2 \cdot \theta\right) = 1 - 2 \cdot \sin\left(\theta\right)^2$

From the formulae, find appropriate expressions for the following, in terms of $\sin\left(2 \cdot \theta\right)$ or $\cos\left(2 \cdot \theta\right)$:  
[Note: your end answer may contain only one of them.]

1. $\sin\left(\theta\right)^2$
2. $\cos\left(\theta\right)^2$",,,
d1fe21df-ee7f-40c2-9655-6bd6a7a23ff1,sequences_series,False,,$f(x)$ = $1+x-\frac{x^3}{3}-\frac{x^4}{6}+\cdots$,Compute the first 4 nonzero terms (not necessarily a quadratic polynomial) of the Maclaurin series of $f(x) = e^x \cdot \cos(x)$.,,,
d24d7863-cfff-4e13-9077-843af80b36a4,differential_calc,False,,"The point(s) where the function has a local minimum: $P(0,-4)$, $P(8,-516)$
The point(s) where the function has a local maximum: $P(2,24)$",Find the local minimum and local maximum values of the function $f(x) = \frac{ 3 }{ 4 } \cdot x^4 - 10 \cdot x^3 + 24 \cdot x^2 - 4$.,,,
d2a729e3-d012-4283-b8b4-1874c307c5b2,precalculus_review,False,,The final answer: $x=7$,Find zeros of $f(x) = \sqrt{x-3} + \sqrt{x+2} - \sqrt{2 \cdot x-5} - 2$,,,
d33534d4-e0dd-4da6-9c8e-02e5c4837211,integral_calc,False,,"$\int \frac{ x^3-2 \cdot x^2+x }{ 3+2 \cdot x-x^2 } \, dx$ = $-\frac{1}{2}\cdot x^2-2\cdot\ln\left(\left|x^2-2\cdot x-3\right|\right)-\ln\left(\left|\frac{x-3}{x+1}\right|\right)+C$","Compute the integral:
$$
\int \frac{ x^3-2 \cdot x^2+x }{ 3+2 \cdot x-x^2 } \, dx
$$",,,
d3cdc4b9-7a58-4198-ba50-e9f278bf2aa3,multivariable_calculus,False,,The final answer: $L=-\frac{36}{5}$,"Evaluate $L=\lim_{(x,y) \to (-1,1)}\left(\frac{ x \cdot y \cdot (x+y)-5 \cdot y \cdot (y+5)+5 \cdot x \cdot (x-5) }{ x^2+y^2+2 \cdot x \cdot y+5 \cdot x+5 \cdot y }\right)$.",,,
d41983e6-eea1-4dfa-8060-ce53dcd25940,precalculus_review,False,,"1. The formula for the function is $C(t)$ = $10.25\cdot t+20$
2. The total cost to rent a car is $ $583.75$
3. The time of car rental in hours is $40.26634146$","A rental car company rents cars for a flat fee of $\$20$ and an hourly charge of $\$10.25$. Therefore, the total cost $C$ to rent a car is a function of the hours $t$ the car is rented plus the flat fee.

1. Write the formula for the function that models this situation.
2. Find the total cost to rent a car for 2 days and 7 hours.
3. Determine how long the car was rented if the bill is $\$432.73$.",,,
d430a0dd-708d-4daa-8072-d39638d29242,differential_calc,False,,"The final answer: $w=\frac{1}{2}\cdot\sqrt[3]{\frac{9\cdot V}{2}}$, $l=\sqrt[3]{\frac{9\cdot V}{2}}$, $y=\frac{2}{3}\cdot\sqrt[3]{\frac{4\cdot V}{3}}$","A box is to be made with the following properties:

1. The length of the base, $l$, is twice the length of a width $w$.
2. The cost of material to be used for the lateral faces and the top of the box is three times the cost of the material to be used for the lower base.

Find the dimensions of the box in terms of its fixed volume $V$ such that the cost of the used material is the minimum.",,,
d4f54a6b-e604-4bf3-8782-acbc409ea7d2,algebra,False,,"$z$ = $\frac{2}{3}$, $-\frac{1}{2}$","Solve the quadratic equation by completing the square. Show each step. (Give your answer either exactly or rounded to two decimal places).

$2 + z = 6 \cdot z^2$",,,
d503c1fb-2754-4803-b9ac-6462fc93e8db,differential_calc,False,,$y^{(27)}$ = $1404\cdot\cos(x)-2\cdot x^2\cdot\cos(x)-108\cdot x\cdot\sin(x)$,Find the derivative of the 27th order $y^{(27)}$ for a function $y = 2 \cdot x^2 \cdot \sin(x)$.,,,
d541eb2d-198c-47dd-8811-79633c9e701e,integral_calc,False,,The final answer: $C+\frac{1}{16}\cdot\left(2\cdot\left(\tan\left(\frac{x}{2}\right)\right)^2+6\cdot\ln\left(\left|\tan\left(\frac{x}{2}\right)\right|\right)+\frac{1}{4}\cdot\left(\tan\left(\frac{x}{2}\right)\right)^4-\frac{2}{\left(\tan\left(\frac{x}{2}\right)\right)^2}-\frac{1}{4\cdot\left(\tan\left(\frac{x}{2}\right)\right)^4}\right)$,"Solve the integral:
$$
\int \frac{ 1 }{ \sin(x)^5 } \, dx
$$",,,
